StudentID,CourseID,CourseName,Rating
61235,5,Occupational Safety and Health Standards for the Construction Industry,91
61236,165,10 Hour Construction Industry,97
61237,167,30 Hour  General Industry,89
61238,166,10 Hour General Industry,70
61239,66,Hazardous Waste Operations and Emergency Response,75
61240,5,Occupational Safety and Health Standards for the Construction Industry,93
61241,165,10 Hour Construction Industry,81
61242,165,10 Hour Construction Industry,71
61242,166,10 Hour General Industry,96
61243,88,OSHA Bloodborne Pathogens Course,90
61245,165,10 Hour Construction Industry,70
61245,166,10 Hour General Industry,98
61245,168,30 Hour Construction Industry,91
61246,66,Hazardous Waste Operations and Emergency Response,80.5
61247,167,30 Hour  General Industry,84
61249,166,10 Hour General Industry,89
61249,168,30 Hour Construction Industry,79
61250,165,10 Hour Construction Industry,88
61252,165,10 Hour Construction Industry,96
61252,83,OSHA Fall Protection Course,82
61254,66,Hazardous Waste Operations and Emergency Response,80
61255,165,10 Hour Construction Industry,99
61255,66,Hazardous Waste Operations and Emergency Response,79
61256,165,10 Hour Construction Industry,93
61256,166,10 Hour General Industry,93
61257,81,OSHA Scaffolds Course,77
61258,165,10 Hour Construction Industry,77.5
61258,166,10 Hour General Industry,98
61258,65,Hazardous Waste Operations and Emergency Response,76
61260,66,Hazardous Waste Operations and Emergency Response,87
61261,166,10 Hour General Industry,82
61262,167,30 Hour  General Industry,99
61264,165,10 Hour Construction Industry,90
61265,165,10 Hour Construction Industry,97
61265,88,OSHA Bloodborne Pathogens Course,76
61266,165,10 Hour Construction Industry,78.66666667
61266,66,Hazardous Waste Operations and Emergency Response,99
61267,168,30 Hour Construction Industry,83
61269,165,10 Hour Construction Industry,83
61270,5,Occupational Safety and Health Standards for the Construction Industry,98
61271,5,Occupational Safety and Health Standards for the Construction Industry,82
61271,91,OSHA Safety and Health Programs for General Industry,92
61273,167,30 Hour  General Industry,80
61275,165,10 Hour Construction Industry,79.5
61276,166,10 Hour General Industry,88
61277,165,10 Hour Construction Industry,77
61277,5,Occupational Safety and Health Standards for the Construction Industry,92
61278,5,Occupational Safety and Health Standards for the Construction Industry,79
61279,165,10 Hour Construction Industry,72.5
61280,93,OSHA Lockout and Tagout for General Industry,84
61281,165,10 Hour Construction Industry,85.5
61283,165,10 Hour Construction Industry,94
61283,168,30 Hour Construction Industry,83
61285,168,30 Hour Construction Industry,98
61286,166,10 Hour General Industry,94
61287,166,10 Hour General Industry,83
61287,167,30 Hour  General Industry,79
61288,167,30 Hour  General Industry,97
61288,83,OSHA Fall Protection Course,87
61289,165,10 Hour Construction Industry,88
61289,65,Hazardous Waste Operations and Emergency Response,99
61290,5,Occupational Safety and Health Standards for the Construction Industry,76
61291,165,10 Hour Construction Industry,86
61292,165,10 Hour Construction Industry,89
61293,6,Occupational Safety and Health Standards for General Industry,99
61294,83,OSHA Fall Protection Course,70
61296,165,10 Hour Construction Industry,75
61296,6,Occupational Safety and Health Standards for General Industry,78
61296,81,OSHA Scaffolds Course,85
61297,166,10 Hour General Industry,72
61297,88,OSHA Bloodborne Pathogens Course,71
61298,167,30 Hour  General Industry,95
61298,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",82
61299,166,10 Hour General Industry,77
61299,167,30 Hour  General Industry,90
61300,165,10 Hour Construction Industry,90
61300,66,Hazardous Waste Operations and Emergency Response,89
61301,165,10 Hour Construction Industry,76
61302,165,10 Hour Construction Industry,80
61302,5,Occupational Safety and Health Standards for the Construction Industry,72
61302,66,Hazardous Waste Operations and Emergency Response,87
61303,165,10 Hour Construction Industry,78
61304,166,10 Hour General Industry,97
61305,93,OSHA Lockout and Tagout for General Industry,82
61308,166,10 Hour General Industry,83
61308,168,30 Hour Construction Industry,90
61309,165,10 Hour Construction Industry,72
61310,167,30 Hour  General Industry,92
61310,86,Introduction to OSHA for General Industry,80
61311,165,10 Hour Construction Industry,70
61312,168,30 Hour Construction Industry,89
61313,81,OSHA Scaffolds Course,98
61313,88,OSHA Bloodborne Pathogens Course,76
61315,66,Hazardous Waste Operations and Emergency Response,72
61316,5,Occupational Safety and Health Standards for the Construction Industry,92
61316,6,Occupational Safety and Health Standards for General Industry,82
61320,166,10 Hour General Industry,70
61320,83,OSHA Fall Protection Course,84
61322,168,30 Hour Construction Industry,85.5
61322,66,Hazardous Waste Operations and Emergency Response,87.5
61323,168,30 Hour Construction Industry,78
61323,5,Occupational Safety and Health Standards for the Construction Industry,88
61323,81,OSHA Scaffolds Course,74
61324,165,10 Hour Construction Industry,87
61324,90,Ergonomics for General Industry,77
61325,167,30 Hour  General Industry,73
61326,166,10 Hour General Industry,84
61327,167,30 Hour  General Industry,73
61328,165,10 Hour Construction Industry,89
61328,168,30 Hour Construction Industry,74
61331,168,30 Hour Construction Industry,85
61331,5,Occupational Safety and Health Standards for the Construction Industry,89
61331,6,Occupational Safety and Health Standards for General Industry,83
61332,166,10 Hour General Industry,95
61333,5,Occupational Safety and Health Standards for the Construction Industry,70
61335,165,10 Hour Construction Industry,79
61335,166,10 Hour General Industry,77
61336,165,10 Hour Construction Industry,86
61336,167,30 Hour  General Industry,85
61337,168,30 Hour Construction Industry,99
61338,168,30 Hour Construction Industry,70
61338,88,OSHA Bloodborne Pathogens Course,79
61340,168,30 Hour Construction Industry,87
61341,168,30 Hour Construction Industry,77
61344,81,OSHA Scaffolds Course,93
61345,165,10 Hour Construction Industry,70
61345,5,Occupational Safety and Health Standards for the Construction Industry,75
61345,66,Hazardous Waste Operations and Emergency Response,72
61346,93,OSHA Lockout and Tagout for General Industry,93
61348,93,OSHA Lockout and Tagout for General Industry,77
61349,165,10 Hour Construction Industry,87
61350,165,10 Hour Construction Industry,94
61351,165,10 Hour Construction Industry,78
61351,66,Hazardous Waste Operations and Emergency Response,79
61351,94,OSHA Walking and Working Surfaces for General Industry,96
61352,165,10 Hour Construction Industry,92.5
61352,166,10 Hour General Industry,99
61352,83,OSHA Fall Protection Course,80
61353,168,30 Hour Construction Industry,84
61354,165,10 Hour Construction Industry,91.5
61355,165,10 Hour Construction Industry,92.5
61355,6,Occupational Safety and Health Standards for General Industry,88
61356,168,30 Hour Construction Industry,88
61357,165,10 Hour Construction Industry,97
61358,88,OSHA Bloodborne Pathogens Course,99
61359,66,Hazardous Waste Operations and Emergency Response,73
61360,165,10 Hour Construction Industry,72
61361,81,OSHA Scaffolds Course,75
61362,65,Hazardous Waste Operations and Emergency Response,78
61363,168,30 Hour Construction Industry,93
61364,165,10 Hour Construction Industry,76
61364,168,30 Hour Construction Industry,97
61365,165,10 Hour Construction Industry,83.33333333
61366,165,10 Hour Construction Industry,95
61367,167,30 Hour  General Industry,84
61368,166,10 Hour General Industry,81
61369,166,10 Hour General Industry,89
61370,165,10 Hour Construction Industry,84
61370,168,30 Hour Construction Industry,95
61370,66,Hazardous Waste Operations and Emergency Response,87
61371,165,10 Hour Construction Industry,89
61372,165,10 Hour Construction Industry,76
61373,168,30 Hour Construction Industry,99
61373,93,OSHA Lockout and Tagout for General Industry,75
61376,165,10 Hour Construction Industry,78
61376,166,10 Hour General Industry,83
61378,168,30 Hour Construction Industry,98
61380,167,30 Hour  General Industry,85
61380,168,30 Hour Construction Industry,98
61380,65,Hazardous Waste Operations and Emergency Response,92
61381,165,10 Hour Construction Industry,97
61381,166,10 Hour General Industry,93
61381,5,Occupational Safety and Health Standards for the Construction Industry,94
61383,165,10 Hour Construction Industry,82
61384,5,Occupational Safety and Health Standards for the Construction Industry,72
61384,66,Hazardous Waste Operations and Emergency Response,97
61385,165,10 Hour Construction Industry,89
61385,83,OSHA Fall Protection Course,77
61387,78,OSHA Electrical for Construction,70
61387,79,OSHA Excavations for Construction,96
61388,165,10 Hour Construction Industry,97
61389,165,10 Hour Construction Industry,89
61389,5,Occupational Safety and Health Standards for the Construction Industry,77
61389,83,OSHA Fall Protection Course,70
61390,165,10 Hour Construction Industry,88
61390,168,30 Hour Construction Industry,71
61390,66,Hazardous Waste Operations and Emergency Response,85
61391,165,10 Hour Construction Industry,74
61392,165,10 Hour Construction Industry,88
61392,166,10 Hour General Industry,82
61392,167,30 Hour  General Industry,75
61392,79,OSHA Excavations for Construction,97
61394,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",77
61395,165,10 Hour Construction Industry,79
61395,83,OSHA Fall Protection Course,75
61395,93,OSHA Lockout and Tagout for General Industry,84
61396,65,Hazardous Waste Operations and Emergency Response,91
61397,165,10 Hour Construction Industry,75
61397,166,10 Hour General Industry,78
61398,166,10 Hour General Industry,99
61401,165,10 Hour Construction Industry,76
61403,165,10 Hour Construction Industry,99
61405,165,10 Hour Construction Industry,72
61405,66,Hazardous Waste Operations and Emergency Response,82
61405,82,OSHA Personal Protective Equipment,79
61406,165,10 Hour Construction Industry,89
61406,166,10 Hour General Industry,97
61407,167,30 Hour  General Industry,82
61407,168,30 Hour Construction Industry,89
61408,165,10 Hour Construction Industry,85
61409,165,10 Hour Construction Industry,88
61410,165,10 Hour Construction Industry,87
61410,167,30 Hour  General Industry,91
61412,79,OSHA Excavations for Construction,70
61413,165,10 Hour Construction Industry,74
61414,165,10 Hour Construction Industry,74
61414,5,Occupational Safety and Health Standards for the Construction Industry,81.5
61414,65,Hazardous Waste Operations and Emergency Response,90
61415,166,10 Hour General Industry,96
61416,166,10 Hour General Industry,90
61417,165,10 Hour Construction Industry,90
61417,168,30 Hour Construction Industry,82
61419,165,10 Hour Construction Industry,87
61420,165,10 Hour Construction Industry,72
61421,165,10 Hour Construction Industry,83
61422,165,10 Hour Construction Industry,73
61422,5,Occupational Safety and Health Standards for the Construction Industry,96
61422,82,OSHA Personal Protective Equipment,73
61423,168,30 Hour Construction Industry,85
61423,6,Occupational Safety and Health Standards for General Industry,81
61425,66,Hazardous Waste Operations and Emergency Response,99
61426,92,OSHA Machine Guarding for General Industry,73
61427,165,10 Hour Construction Industry,73
61428,168,30 Hour Construction Industry,97
61430,66,Hazardous Waste Operations and Emergency Response,89
61430,80,OSHA Fire Prevention for Construction,96
61431,165,10 Hour Construction Industry,84
61431,166,10 Hour General Industry,71
61432,65,Hazardous Waste Operations and Emergency Response,93
61433,165,10 Hour Construction Industry,88
61433,167,30 Hour  General Industry,83
61434,66,Hazardous Waste Operations and Emergency Response,86
61435,166,10 Hour General Industry,92
61437,165,10 Hour Construction Industry,87
61437,83,OSHA Fall Protection Course,91
61438,165,10 Hour Construction Industry,84
61440,166,10 Hour General Industry,81
61440,78,OSHA Electrical for Construction,95
61441,6,Occupational Safety and Health Standards for General Industry,90
61442,165,10 Hour Construction Industry,82
61442,168,30 Hour Construction Industry,81
61443,167,30 Hour  General Industry,97
61444,166,10 Hour General Industry,83
61444,66,Hazardous Waste Operations and Emergency Response,92
61445,165,10 Hour Construction Industry,92
61445,167,30 Hour  General Industry,92
61447,166,10 Hour General Industry,90.5
61449,168,30 Hour Construction Industry,83
61450,165,10 Hour Construction Industry,98
61451,165,10 Hour Construction Industry,78
61451,66,Hazardous Waste Operations and Emergency Response,80
61451,83,OSHA Fall Protection Course,78
61452,83,OSHA Fall Protection Course,88
61453,165,10 Hour Construction Industry,91
61453,167,30 Hour  General Industry,92
61453,5,Occupational Safety and Health Standards for the Construction Industry,74
61454,165,10 Hour Construction Industry,77
61454,66,Hazardous Waste Operations and Emergency Response,82
61455,168,30 Hour Construction Industry,78
61456,166,10 Hour General Industry,92
61456,84,OSHA Stairways and Ladders Course,97
61457,166,10 Hour General Industry,89
61458,166,10 Hour General Industry,71
